recordID,campaign,surveyID,starttime,endtime,today,enumeratorID,deviceID,plotID,province,district,road_type,gps_origin,latitude,longitude,altitude,accuracy,bearing,bearing_te,picture,field_acce,hab,hab_perc,hab_parth_presence,hab_parth_abundance,hab_parth_phenology,hab_crop_irrigation,hab_crop_type,hab_crop_pheno,hab_forest_type,hab_veg_abundance,zygo_prese,zygo_defol,final_comm
6692,3,237d0b76-7d93-47f8-bf79-0b17d77135ba,14/06/2019 08:56,14/06/2019 08:59,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-0c559126-f7cc-4c48-8c34-d257377f2a60,punjab,gujranwala,National,32.400614842772484 74.12350251339376 178.0 7.0,32.40061484,74.12350251,178,7,232,SW,1560484662116.jpg,yes,Bare areas,60,yes,60-80%,Flowering 50%,,,,,,no,none,
1110,3,672fc873-94c8-444c-8d7c-da6ae27fccfa,14/06/2019 09:02,14/06/2019 09:05,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-f2b66fc6-4dbe-4fb7-a0e7-9f68a4b2eea8,punjab,gujranwala,National,32.41152489557862 74.11175837740302 190.0 6.0,32.4115249,74.11175838,190,6,108,E,1560485040419.jpg,yes,Field crop - bare soil,100,yes,10-20%,Rosette growth,irrigated,,,,,no,none,
2181,3,b572628b-48e8-46c2-b7cf-33b0a27bb3d8,14/06/2019 09:09,14/06/2019 09:11,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-2e93be0d-9242-4015-a740-4b234814398f,punjab,gujranwala,Local,32.41115269716829 74.097183002159 181.0 5.0,32.4111527,74.097183,181,5,118,SE,1560485409368.jpg,yes,Grassland,90,yes,1-10%,Inflorescence emergence,,,,,,no,none,
4715,3,b572628b-48e8-46c2-b7cf-33b0a27bb3d8,14/06/2019 09:09,14/06/2019 09:11,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-2e93be0d-9242-4015-a740-4b234814398f,punjab,gujranwala,Local,32.41115269716829 74.097183002159 181.0 5.0,32.4111527,74.097183,181,5,118,SE,1560485409368.jpg,yes,Field crop- margin,10,yes,20-40%,Flowering 30%,,,,,,no,none,
1332,3,332f874f-5962-4bbb-9842-0773283c8afc,14/06/2019 09:16,14/06/2019 09:18,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-3cb97533-a108-4808-b4e8-61db2cd8b49a,punjab,gujranwala,Local,32.3995244409889 74.08693335950375 179.0 5.0,32.39952444,74.08693336,179,5,101,E,1560485832573.jpg,yes,Field crop - planted,50,no,0,,irrigated,other cash crop (not food),maturity,,,no,none,
4717,3,332f874f-5962-4bbb-9842-0773283c8afc,14/06/2019 09:16,14/06/2019 09:18,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-3cb97533-a108-4808-b4e8-61db2cd8b49a,punjab,gujranwala,Local,32.3995244409889 74.08693335950375 179.0 5.0,32.39952444,74.08693336,179,5,101,E,1560485832573.jpg,yes,Field crop- margin,10,yes,40-60%,Flowering 50%,,,,,,no,none,
5014,3,332f874f-5962-4bbb-9842-0773283c8afc,14/06/2019 09:16,14/06/2019 09:18,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-3cb97533-a108-4808-b4e8-61db2cd8b49a,punjab,gujranwala,Local,32.3995244409889 74.08693335950375 179.0 5.0,32.39952444,74.08693336,179,5,101,E,1560485832573.jpg,yes,Field crop - bare soil,40,no,0,,irrigated,,,,,no,none,
1581,3,17bcfaaf-8463-4371-a7c3-845f51ced518,14/06/2019 09:29,14/06/2019 09:31,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-dee608f3-d62b-45a6-8919-fbcedc57b3bb,punjab,gujranwala,National,32.42567346431315 74.09367416985333 187.0 6.0,32.42567346,74.09367417,187,6,199,S,1560486615042.jpg,no,Bare areas,30,no,0,,,,,,,no,none,
4560,3,17bcfaaf-8463-4371-a7c3-845f51ced518,14/06/2019 09:29,14/06/2019 09:31,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-dee608f3-d62b-45a6-8919-fbcedc57b3bb,punjab,gujranwala,National,32.42567346431315 74.09367416985333 187.0 6.0,32.42567346,74.09367417,187,6,199,S,1560486615042.jpg,no,Field crop - planted,60,no,0,,irrigated,other cash crop (not food),growth,,,no,none,
4743,3,17bcfaaf-8463-4371-a7c3-845f51ced518,14/06/2019 09:29,14/06/2019 09:31,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-dee608f3-d62b-45a6-8919-fbcedc57b3bb,punjab,gujranwala,National,32.42567346431315 74.09367416985333 187.0 6.0,32.42567346,74.09367417,187,6,199,S,1560486615042.jpg,no,Grassland,10,yes,20-40%,Flowering 10%,,,,,,no,none,
1226,3,8938bac0-fbc1-4cb3-9ad3-43d0ceb12846,14/06/2019 09:33,14/06/2019 09:36,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-6b60ec65-d740-4a2a-b261-e521e7d21dfb,punjab,gujranwala,National,32.44039091281593 74.09423190169036 185.0 6.0,32.44039091,74.0942319,185,6,212,SW,1560486921431.jpg,yes,Bare areas,100,yes,10-20%,Rosette growth,,,,,,no,none,
1576,3,f4637b7f-e55a-4f0d-875f-380abc87c57c,14/06/2019 09:38,14/06/2019 09:41,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-4408a803-eb46-4ca4-9243-db906a87ab4f,punjab,gujranwala,National,32.459736512973905 74.09555154852569 184.0 6.0,32.45973651,74.09555155,184,6,164,S,1560487235384.jpg,yes,Bare areas,80,no,0,,,,,,,no,none,
4597,3,f4637b7f-e55a-4f0d-875f-380abc87c57c,14/06/2019 09:38,14/06/2019 09:41,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-4408a803-eb46-4ca4-9243-db906a87ab4f,punjab,gujranwala,National,32.459736512973905 74.09555154852569 184.0 6.0,32.45973651,74.09555155,184,6,164,S,1560487235384.jpg,yes,Shrubland and woodland,20,yes,10-20%,Flowering 10%,,,,,,no,none,
6655,3,874204e7-eaaa-43c9-bccc-307f8d9938cc,14/06/2019 09:45,14/06/2019 09:46,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-c613ba32-eaa1-4477-87a4-53f5f9ea10f9,punjab,gujranwala,National,32.47592494357377 74.09222594462335 163.0 6.0,32.47592494,74.09222594,163,6,232,SW,1560487556263.jpg,yes,Grassland,100,yes,10-20%,Flowering 10%,,,,,,no,none,
1215,3,9dd61e24-7ac8-4208-a09e-cf0dbbaf629e,14/06/2019 09:52,14/06/2019 09:54,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-bac5ee7f-6985-451e-a59b-929a935a161b,punjab,gujranwala,District,32.461633421480656 74.10796933807433 175.0 7.0,32.46163342,74.10796934,175,7,70,E,1560488031413.jpg,no,Shrubland and woodland,40,yes,10-20%,Flowering 10%,,,,,,no,none,
4235,3,9dd61e24-7ac8-4208-a09e-cf0dbbaf629e,14/06/2019 09:52,14/06/2019 09:54,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-bac5ee7f-6985-451e-a59b-929a935a161b,punjab,gujranwala,District,32.461633421480656 74.10796933807433 175.0 7.0,32.46163342,74.10796934,175,7,70,E,1560488031413.jpg,no,"Lakes, ponds, rivers and streams",30,no,0,,,,,,,no,none,
4880,3,9dd61e24-7ac8-4208-a09e-cf0dbbaf629e,14/06/2019 09:52,14/06/2019 09:54,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-bac5ee7f-6985-451e-a59b-929a935a161b,punjab,gujranwala,District,32.461633421480656 74.10796933807433 175.0 7.0,32.46163342,74.10796934,175,7,70,E,1560488031413.jpg,no,Forest,10,no,0,,,,,Natural or semi-natural,,no,none,
5032,3,9dd61e24-7ac8-4208-a09e-cf0dbbaf629e,14/06/2019 09:52,14/06/2019 09:54,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-bac5ee7f-6985-451e-a59b-929a935a161b,punjab,gujranwala,District,32.461633421480656 74.10796933807433 175.0 7.0,32.46163342,74.10796934,175,7,70,E,1560488031413.jpg,no,Grassland,20,yes,1-10%,Rosette growth,,,,,,no,none,
6601,3,30671449-001e-4603-b413-add80afd6ead,14/06/2019 09:59,14/06/2019 10:01,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-e6015748-9db5-4193-b2f6-b5961404f103,punjab,gujranwala,Local,32.44158072397113 74.11147875711322 175.0 7.0,32.44158072,74.11147876,175,7,70,E,1560488454631.jpg,no,Shrubland and woodland,60,yes,20-40%,Flowering 30%,,,,,,no,none,
6691,3,30671449-001e-4603-b413-add80afd6ead,14/06/2019 09:59,14/06/2019 10:01,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-e6015748-9db5-4193-b2f6-b5961404f103,punjab,gujranwala,Local,32.44158072397113 74.11147875711322 175.0 7.0,32.44158072,74.11147876,175,7,70,E,1560488454631.jpg,no,Forest,20,no,0,,,,,Natural or semi-natural,,no,none,
6701,3,30671449-001e-4603-b413-add80afd6ead,14/06/2019 09:59,14/06/2019 10:01,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-e6015748-9db5-4193-b2f6-b5961404f103,punjab,gujranwala,Local,32.44158072397113 74.11147875711322 175.0 7.0,32.44158072,74.11147876,175,7,70,E,1560488454631.jpg,no,"Lakes, ponds, rivers and streams",20,no,0,,,,,,,no,none,
2175,3,7381ab94-3009-4444-bcc1-865ddba8a119,14/06/2019 10:10,14/06/2019 10:12,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-093fdc42-0e31-4841-9990-a18fdd3b754f,punjab,gujranwala,District,32.44518041610718 74.14194278419018 179.0 7.0,32.44518042,74.14194278,179,7,71,E,1560489097636.jpg,yes,Bare areas,20,yes,1-10%,Rosette growth,,,,,,no,none,
4904,3,7381ab94-3009-4444-bcc1-865ddba8a119,14/06/2019 10:10,14/06/2019 10:12,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-093fdc42-0e31-4841-9990-a18fdd3b754f,punjab,gujranwala,District,32.44518041610718 74.14194278419018 179.0 7.0,32.44518042,74.14194278,179,7,71,E,1560489097636.jpg,yes,Grassland,80,yes,60-80%,Flowering 50%,,,,,,no,none,
459,3,1feaa2ae-0a28-4e67-b7e5-79e8e012c0d4,14/06/2019 10:20,14/06/2019 10:21,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-01b32c08-3962-4662-89bb-d1beb8330e74,punjab,gujranwala,Local,32.43683878798038 74.1312007047236 174.0 6.0,32.43683879,74.1312007,174,6,55,NE,1560489665248.jpg,yes,Grassland,100,yes,20-40%,Flowering 30%,,,,,,no,none,
6675,3,92f0f67b-7558-4239-b300-81b916b4b00c,14/06/2019 10:28,14/06/2019 10:31,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-2a7d675d-d42a-4734-bb2b-b646c8a9efec,punjab,gujranwala,National,32.42573519703001 74.11782721057534 176.0 7.0,32.4257352,74.11782721,176,7,92,E,1560490211215.jpg,yes,Shrubland and woodland,20,no,0,,,,,,,no,none,
6690,3,92f0f67b-7558-4239-b300-81b916b4b00c,14/06/2019 10:28,14/06/2019 10:31,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-2a7d675d-d42a-4734-bb2b-b646c8a9efec,punjab,gujranwala,National,32.42573519703001 74.11782721057534 176.0 7.0,32.4257352,74.11782721,176,7,92,E,1560490211215.jpg,yes,Grassland,80,yes,20-40%,Flowering 10%,,,,,,no,none,
475,3,8c11a648-b161-4273-aa02-5776500c1e59,14/06/2019 10:34,14/06/2019 10:36,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-dff5a7c0-6d4e-4f9b-8798-223927710b49,punjab,gujranwala,District,32.41433421615511 74.12055283784866 178.0 7.0,32.41433422,74.12055284,178,7,83,E,1560490527698.jpg,yes,Grassland,100,yes,40-60%,Flowering 50%,,,,,,no,none,
1585,3,b1daea19-0546-4bf0-a447-e15716c4c114,14/06/2019 10:48,14/06/2019 10:51,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-fa650d7a-56d4-410f-926a-06f4761d7ff4,punjab,gujranwala,not paved,32.4048854643479 74.11176935769618 176.0 6.0,32.40488546,74.11176936,176,6,138,SE,1560491438661.jpg,yes,Grassland,100,yes,40-60%,Flowering 50%,,,,,,no,none,
2117,3,bdb46f29-0b74-43b8-ab39-a7d18d234e4f,14/06/2019 10:50,14/06/2019 10:54,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-0a076dee-cb03-4ee9-9ff6-dcce97429494,kpk,di_khan,District,32.478201133199036 71.2333710025996 297.0 5.0,32.47820113,71.233371,297,5,NA,SE,1560491564549.jpg,yes,Shrubland and woodland,65,no,0,,,,,,,,,
4553,3,bdb46f29-0b74-43b8-ab39-a7d18d234e4f,14/06/2019 10:50,14/06/2019 10:54,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-0a076dee-cb03-4ee9-9ff6-dcce97429494,kpk,di_khan,District,32.478201133199036 71.2333710025996 297.0 5.0,32.47820113,71.233371,297,5,NA,SE,1560491564549.jpg,yes,Bare areas,35,no,0,,,,,,,,,
2182,3,36f57632-0447-4ed8-8ad0-c4f7d15f36da,14/06/2019 11:02,14/06/2019 11:05,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-39c8cf8e-7a77-4750-ba24-1338c9d49517,punjab,gujranwala,not paved,32.405174346640706 74.09755708649755 181.0 6.0,32.40517435,74.09755709,181,6,163,S,1560492240030.jpg,yes,Field crop- margin,20,yes,20-40%,Flowering 50%,,,,,,no,none,
3583,3,70354f53-4a31-492c-a4b0-4152089ec627,14/06/2019 11:02,14/06/2019 11:04,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-6576bcef-0a0e-4435-9893-46c03136b688,kpk,di_khan,National,32.463856134563684 71.21809707954526 317.0 5.0,32.46385613,71.21809708,317,5,NA,SE,1560492216736.jpg,yes,Bare areas,100,no,0,,,,,,,,,
4841,3,36f57632-0447-4ed8-8ad0-c4f7d15f36da,14/06/2019 11:02,14/06/2019 11:05,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-39c8cf8e-7a77-4750-ba24-1338c9d49517,punjab,gujranwala,not paved,32.405174346640706 74.09755708649755 181.0 6.0,32.40517435,74.09755709,181,6,163,S,1560492240030.jpg,yes,Field crop - bare soil,80,no,0,,irrigated,,,,,no,none,
2179,3,5460f943-381a-48a7-b031-a658c3cf7856,14/06/2019 11:13,14/06/2019 11:15,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-24d770e7-1fa4-4cad-aa64-c6edec5e527d,punjab,gujranwala,not paved,32.39640545099974 74.0852846391499 181.0 6.0,32.39640545,74.08528464,181,6,113,SE,1560492901331.jpg,no,Field crop - planted,100,no,0,,irrigated,maize,growth,,,,,
2126,3,9702a290-94d8-47db-a039-0025e0fd88fa,14/06/2019 11:16,14/06/2019 11:18,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-6b5c68b1-d721-4e2b-af05-5af1983ec8be,kpk,di_khan,National,32.45297747198492 71.20217682793736 335.0 6.0,32.45297747,71.20217683,335,6,NA,SE,1560493062470.jpg,no,Bare areas,100,no,0,,,,,,,,,
403,3,d5cb0609-2221-49da-aae1-5abdc1e0572e,14/06/2019 11:22,14/06/2019 11:24,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-0ba1a354-1d37-4ae0-b786-2a9d9f4ae9ef,kpk,di_khan,National,32.440140754915774 71.18836076930165 353.0 5.0,32.44014075,71.18836077,353,5,NA,SE,1560493413443.jpg,yes,Bare areas,90,no,0,,,,,,,,,
532,3,d5cb0609-2221-49da-aae1-5abdc1e0572e,14/06/2019 11:22,14/06/2019 11:24,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-0ba1a354-1d37-4ae0-b786-2a9d9f4ae9ef,kpk,di_khan,National,32.440140754915774 71.18836076930165 353.0 5.0,32.44014075,71.18836077,353,5,NA,SE,1560493413443.jpg,yes,Shrubland and woodland,10,no,0,,,,,,,,,
287,3,49f1388a-3b33-47e3-b09c-6def0862b0da,14/06/2019 11:29,14/06/2019 11:35,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-51e9e30e-b8ad-4b6c-afd6-a083034ed0ea,kpk,di_khan,District,32.425514459609985 71.18070767261088 373.0 5.0,32.42551446,71.18070767,373,5,NA,SE,1560493907169.jpg,no,Field crop - planted,60,no,0,,rainfed,other vegetables,emergence,,,,,
415,3,49f1388a-3b33-47e3-b09c-6def0862b0da,14/06/2019 11:29,14/06/2019 11:35,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-51e9e30e-b8ad-4b6c-afd6-a083034ed0ea,kpk,di_khan,District,32.425514459609985 71.18070767261088 373.0 5.0,32.42551446,71.18070767,373,5,NA,SE,1560493907169.jpg,no,Agroforestry,30,no,0,,,,,,,,,
784,3,49f1388a-3b33-47e3-b09c-6def0862b0da,14/06/2019 11:29,14/06/2019 11:35,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-51e9e30e-b8ad-4b6c-afd6-a083034ed0ea,kpk,di_khan,District,32.425514459609985 71.18070767261088 373.0 5.0,32.42551446,71.18070767,373,5,NA,SE,1560493907169.jpg,no,Shrubland and woodland,10,no,0,,,,,,,,,
1124,3,4949dcc7-ffd4-48c6-9254-b33369de9171,14/06/2019 11:33,14/06/2019 11:35,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-213504c5-c755-4216-904c-77ebdabf54bf,punjab,gujranwala,not paved,32.41279001813382 74.09141985699534 180.0 6.0,32.41279002,74.09141986,180,6,152,SE,1560494070036.jpg,yes,Bare areas,100,yes,10-20%,Inflorescence emergence,,,,,,no,none,
6444,3,ad325507-d2a1-476d-8f3a-7d391208c42f,14/06/2019 11:39,14/06/2019 11:42,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-e0e0be47-88f6-409d-acaa-adfc250bd2e2,kpk,di_khan,District,32.40937284193933 71.16887326352298 416.0 5.0,32.40937284,71.16887326,416,5,NA,S,1560494427968.jpg,yes,Bare areas,50,no,0,,,,,,,,,
6453,3,ad325507-d2a1-476d-8f3a-7d391208c42f,14/06/2019 11:39,14/06/2019 11:42,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-e0e0be47-88f6-409d-acaa-adfc250bd2e2,kpk,di_khan,District,32.40937284193933 71.16887326352298 416.0 5.0,32.40937284,71.16887326,416,5,NA,S,1560494427968.jpg,yes,Forest,40,no,0,,,,,Natural or semi-natural,,,,
6542,3,ad325507-d2a1-476d-8f3a-7d391208c42f,14/06/2019 11:39,14/06/2019 11:42,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-e0e0be47-88f6-409d-acaa-adfc250bd2e2,kpk,di_khan,District,32.40937284193933 71.16887326352298 416.0 5.0,32.40937284,71.16887326,416,5,NA,S,1560494427968.jpg,yes,Shrubland and woodland,10,no,0,,,,,,,,,
1138,3,697266f8-1282-4e98-9842-325070e2a66e,14/06/2019 11:42,14/06/2019 11:44,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-2143d3cf-fadc-4c13-851d-58eb08919741,punjab,gujranwala,District,32.41100094281137 74.081288902089 179.0 6.0,32.41100094,74.0812889,179,6,124,SE,1560494647966.jpg,yes,Grassland,100,yes,40-60%,Flowering 50%,,,,,,no,none,
6473,3,c2509421-76f1-4fe6-a556-90d4d78221d0,14/06/2019 11:48,14/06/2019 11:52,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-a3a4db3e-dbac-4a73-ae5b-01fb23153744,kpk,di_khan,District,32.394128842279315 71.15765609778464 457.0 5.0,32.39412884,71.1576561,457,5,NA,N,1560494945799.jpg,yes,"Building, roads or runways",40,no,0,,,,,,1-10 %,,,
6475,3,c2509421-76f1-4fe6-a556-90d4d78221d0,14/06/2019 11:48,14/06/2019 11:52,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-a3a4db3e-dbac-4a73-ae5b-01fb23153744,kpk,di_khan,District,32.394128842279315 71.15765609778464 457.0 5.0,32.39412884,71.1576561,457,5,NA,N,1560494945799.jpg,yes,Shrubland and woodland,60,no,0,,,,,,,,,
1457,3,5187f4e0-74da-45d6-acef-0523cc063fcc,14/06/2019 11:51,14/06/2019 11:53,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-9bccd4bb-7e72-4f21-a242-4ecf742d59da,punjab,gujranwala,District,32.39908409770578 74.06723454594612 186.0 6.0,32.3990841,74.06723455,186,6,120,SE,1560495142727.jpg,yes,Field crop - planted,50,no,0,,irrigated,maize,growth,,,no,none,
4355,3,5187f4e0-74da-45d6-acef-0523cc063fcc,14/06/2019 11:51,14/06/2019 11:53,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-9bccd4bb-7e72-4f21-a242-4ecf742d59da,punjab,gujranwala,District,32.39908409770578 74.06723454594612 186.0 6.0,32.3990841,74.06723455,186,6,120,SE,1560495142727.jpg,yes,Grassland,30,yes,20-40%,Flowering 50%,,,,,,no,none,
4862,3,5187f4e0-74da-45d6-acef-0523cc063fcc,14/06/2019 11:51,14/06/2019 11:53,14/06/2019 00:00,1,3.53E+14,gujranwala-2019-06-14-9bccd4bb-7e72-4f21-a242-4ecf742d59da,punjab,gujranwala,District,32.39908409770578 74.06723454594612 186.0 6.0,32.3990841,74.06723455,186,6,120,SE,1560495142727.jpg,yes,Shrubland and woodland,20,yes,10-20%,Flowering 10%,,,,,,no,none,
3221,3,25a73161-fca1-45ee-9bfd-61f5fb8463ef,14/06/2019 12:08,14/06/2019 12:15,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-363a61ab-6620-470b-919e-20e987ab5975,kpk,di_khan,not paved,32.436039950698614 71.16964749991894 363.0 5.0,32.43603995,71.1696475,363,5,NA,NE,1560496176035.jpg,yes,Shrubland and woodland,40,no,0,,,,,,,,,
3943,3,25a73161-fca1-45ee-9bfd-61f5fb8463ef,14/06/2019 12:08,14/06/2019 12:15,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-363a61ab-6620-470b-919e-20e987ab5975,kpk,di_khan,not paved,32.436039950698614 71.16964749991894 363.0 5.0,32.43603995,71.1696475,363,5,NA,NE,1560496176035.jpg,yes,Bare areas,50,no,0,,,,,,,,,
5010,3,25a73161-fca1-45ee-9bfd-61f5fb8463ef,14/06/2019 12:08,14/06/2019 12:15,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-363a61ab-6620-470b-919e-20e987ab5975,kpk,di_khan,not paved,32.436039950698614 71.16964749991894 363.0 5.0,32.43603995,71.1696475,363,5,NA,NE,1560496176035.jpg,yes,Forest,10,no,0,,,,,Natural or semi-natural,,,,
6760,3,f5cece7a-66e0-42b4-adc4-b9ffcf8133b0,14/06/2019 12:37,14/06/2019 12:40,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-1ddddf42-9b33-45f9-ba7e-9f8062e8a712,kpk,di_khan,not paved,32.44709379505366 71.16874895989895 359.0 5.0,32.4470938,71.16874896,359,5,NA,W,1560497943268.jpg,yes,Agroforestry,10,no,0,,,,,,,,,
6776,3,f5cece7a-66e0-42b4-adc4-b9ffcf8133b0,14/06/2019 12:37,14/06/2019 12:40,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-1ddddf42-9b33-45f9-ba7e-9f8062e8a712,kpk,di_khan,not paved,32.44709379505366 71.16874895989895 359.0 5.0,32.4470938,71.16874896,359,5,NA,W,1560497943268.jpg,yes,Field crop - planted,80,no,0,,rainfed,wheat,harvest,,,,,
6781,3,f5cece7a-66e0-42b4-adc4-b9ffcf8133b0,14/06/2019 12:37,14/06/2019 12:40,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-1ddddf42-9b33-45f9-ba7e-9f8062e8a712,kpk,di_khan,not paved,32.44709379505366 71.16874895989895 359.0 5.0,32.4470938,71.16874896,359,5,NA,W,1560497943268.jpg,yes,Shrubland and woodland,10,no,0,,,,,,,,,
6753,3,56b2bbe2-e2b9-44dd-8adb-402c4211586f,14/06/2019 12:49,14/06/2019 12:52,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-cbe90b8d-5af7-42fb-869e-5bb37280ef3c,kpk,di_khan,not paved,32.46156083419919 71.1770193837583 340.0 6.0,32.46156083,71.17701938,340,6,NA,SE,1560498673291.jpg,yes,Field crop - fallow,70,no,0,,rainfed,,,,,,,
6770,3,56b2bbe2-e2b9-44dd-8adb-402c4211586f,14/06/2019 12:49,14/06/2019 12:52,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-cbe90b8d-5af7-42fb-869e-5bb37280ef3c,kpk,di_khan,not paved,32.46156083419919 71.1770193837583 340.0 6.0,32.46156083,71.17701938,340,6,NA,SE,1560498673291.jpg,yes,Agroforestry,30,no,0,,,,,,,,,
6775,3,5b93663b-155f-45e3-a94e-01393576f37e,14/06/2019 13:02,14/06/2019 13:05,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-14ed0896-355a-4a83-9fdc-96cee536bc15,kpk,di_khan,not paved,32.47148697730154 71.1863116454333 327.0 5.0,32.47148698,71.18631165,327,5,NA,W,1560499456234.jpg,yes,Bare areas,60,no,0,,,,,,,,,
6788,3,5b93663b-155f-45e3-a94e-01393576f37e,14/06/2019 13:02,14/06/2019 13:05,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-14ed0896-355a-4a83-9fdc-96cee536bc15,kpk,di_khan,not paved,32.47148697730154 71.1863116454333 327.0 5.0,32.47148698,71.18631165,327,5,NA,W,1560499456234.jpg,yes,Shrubland and woodland,10,no,0,,,,,,,,,
6809,3,5b93663b-155f-45e3-a94e-01393576f37e,14/06/2019 13:02,14/06/2019 13:05,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-14ed0896-355a-4a83-9fdc-96cee536bc15,kpk,di_khan,not paved,32.47148697730154 71.1863116454333 327.0 5.0,32.47148698,71.18631165,327,5,NA,W,1560499456234.jpg,yes,Forest,30,no,0,,,,,Natural or semi-natural,,,,
6720,3,7c325ef4-0510-43c5-9f93-34387fbc82da,14/06/2019 13:24,14/06/2019 13:27,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-d7bf8116-2f3c-489f-9341-35d9df47b268,kpk,di_khan,not paved,32.48307407833636 71.19116828776896 329.0 5.0,32.48307408,71.19116829,329,5,NA,SW,1560500763661.jpg,yes,Bare areas,20,no,0,,,,,,,,,
6726,3,7c325ef4-0510-43c5-9f93-34387fbc82da,14/06/2019 13:24,14/06/2019 13:27,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-d7bf8116-2f3c-489f-9341-35d9df47b268,kpk,di_khan,not paved,32.48307407833636 71.19116828776896 329.0 5.0,32.48307408,71.19116829,329,5,NA,SW,1560500763661.jpg,yes,Shrubland and woodland,80,no,0,,,,,,,,,
3220,3,892c3ad0-1f49-4007-aa1d-325d9f9fed01,14/06/2019 13:35,14/06/2019 13:38,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-8d9e9eb1-18b1-47cc-a66b-bacbbe0f804c,kpk,di_khan,not paved,32.47152297757566 71.20050053112209 310.0 6.0,32.47152298,71.20050053,310,6,NA,S,1560501361571.jpg,yes,Bare areas,100,no,0,,,,,,,,,
2130,3,6f47224c-cd47-464a-b917-56f288e3c41f,14/06/2019 13:45,14/06/2019 13:47,14/06/2019 00:00,2,3.53E+14,di_khan-2019-06-14-5adf00b3-64f8-42e9-b094-352f7e0d33cd,kpk,di_khan,not paved,32.46180709451437 71.2141680624336 332.0 5.0,32.46180709,71.21416806,332,5,NA,W,1560501960143.jpg,yes,Shrubland and woodland,40,no,0,,,,,,,,,
